Aux out [V]	Aux in [V]	PDH out [a.u.]
-1.5101E-2	4.3580E-1	1.0100E+3
-1.4866E-2	4.3555E-1	1.3210E+3
-1.4630E-2	4.3604E-1	8.9500E+2
-1.4395E-2	4.3361E-1	4.1800E+2
-1.4160E-2	4.3288E-1	1.1440E+3
-1.3807E-2	4.3288E-1	4.8700E+2
-1.3571E-2	4.3313E-1	7.5000E+2
-1.3336E-2	4.3264E-1	1.1200E+3
-1.3101E-2	4.3142E-1	8.4000E+2
-1.2865E-2	4.3215E-1	9.7800E+2
-1.2630E-2	4.3045E-1	6.6300E+2
-1.2395E-2	4.3142E-1	1.0280E+3
-1.2042E-2	4.3215E-1	9.7800E+2
-1.1806E-2	4.3337E-1	7.8900E+2
-1.1571E-2	4.3191E-1	1.2880E+3
-1.1336E-2	4.3191E-1	3.8900E+2
-1.1101E-2	4.3070E-1	6.9900E+2
-1.0865E-2	4.3021E-1	6.7600E+2
-1.0630E-2	4.3021E-1	6.8400E+2
-1.0395E-2	4.2948E-1	9.6700E+2
-1.0042E-2	4.2900E-1	9.1400E+2
-9.8063E-3	4.2972E-1	7.9800E+2
-9.5710E-3	4.2972E-1	8.5300E+2
-9.3357E-3	4.2802E-1	8.4900E+2
-9.1004E-3	4.2924E-1	1.0100E+3
-8.8651E-3	4.2924E-1	1.2430E+3
-8.5121E-3	4.2900E-1	9.0500E+2
-8.2768E-3	4.2924E-1	8.9000E+2
-8.0415E-3	4.2802E-1	1.2690E+3
-7.8062E-3	4.2827E-1	9.8200E+2
-7.5708E-3	4.3045E-1	7.3500E+2
-7.3355E-3	4.2681E-1	9.8700E+2
-6.9826E-3	4.2827E-1	6.5900E+2
-6.7473E-3	4.2900E-1	8.7200E+2
-6.5119E-3	4.2851E-1	1.1240E+3
-6.2766E-3	4.2924E-1	4.7500E+2
-6.0413E-3	4.2924E-1	-8.9000E+1
-5.8060E-3	4.2802E-1	1.5000E+2
-5.5707E-3	4.2948E-1	1.0280E+3
-5.3354E-3	4.3021E-1	4.6700E+2
-4.9824E-3	4.3070E-1	1.5500E+2
-4.7471E-3	4.3215E-1	4.3500E+2
-4.5118E-3	4.3070E-1	3.5600E+2
-4.2765E-3	4.2924E-1	-1.3200E+2
-4.0412E-3	4.2997E-1	4.5700E+2
-3.8059E-3	4.3118E-1	1.8800E+2
-3.4529E-3	4.3385E-1	3.9700E+2
-3.2176E-3	4.3823E-1	9.0000E+1
-2.9823E-3	4.3677E-1	-1.4900E+2
-2.7470E-3	4.4066E-1	8.8000E+1
-2.5116E-3	4.4139E-1	1.9300E+2
-2.2763E-3	4.4284E-1	-4.6500E+2
-1.9234E-3	4.4503E-1	-9.3400E+2
-1.6881E-3	4.4989E-1	-1.1470E+3
-1.4527E-3	4.5572E-1	-1.1700E+3
-1.2174E-3	4.5815E-1	-1.2560E+3
-9.8212E-4	4.6058E-1	-6.4000E+2
-7.4681E-4	4.6033E-1	3.9000E+2
-5.1150E-4	4.6082E-1	3.3000E+2
-2.7618E-4	4.6131E-1	6.4700E+2
7.6783E-5	4.6009E-1	1.1940E+3
3.1209E-4	4.5645E-1	1.1780E+3
5.4741E-4	4.5669E-1	1.3100E+3
7.8272E-4	4.5450E-1	4.7200E+2
1.0180E-3	4.5353E-1	2.0100E+2
1.2533E-3	4.5329E-1	4.3900E+2
1.4887E-3	4.5377E-1	6.0200E+2
1.8416E-3	4.5523E-1	-1.6300E+2
2.0769E-3	4.5499E-1	1.6000E+2
2.3122E-3	4.5645E-1	2.5400E+2
2.5476E-3	4.5766E-1	9.8800E+2
2.7829E-3	4.5742E-1	3.3300E+2
3.0182E-3	4.5572E-1	3.1900E+2
3.3711E-3	4.5669E-1	5.9600E+2
3.6065E-3	4.5790E-1	1.0030E+3
3.8418E-3	4.5669E-1	3.5400E+2
4.0771E-3	4.5790E-1	-4.0000E+1
4.3124E-3	4.6082E-1	-2.6800E+2
4.5477E-3	4.6179E-1	-4.1400E+2
4.7830E-3	4.6471E-1	-2.6400E+2
5.1360E-3	4.6859E-1	-7.1400E+2
5.3713E-3	4.7127E-1	-1.0210E+3
5.6066E-3	4.7612E-1	-8.7100E+2
5.8419E-3	4.8268E-1	-7.2800E+2
6.0772E-3	4.8487E-1	-4.9300E+2
6.3125E-3	4.8511E-1	-2.5000E+2
6.5479E-3	4.8487E-1	5.0600E+2
6.7832E-3	4.8390E-1	1.4250E+3
7.1361E-3	4.8147E-1	1.1000E+3
7.3714E-3	4.7904E-1	1.2200E+3
7.6068E-3	4.7612E-1	6.3900E+2
7.8421E-3	4.7321E-1	-4.8400E+2
8.0774E-3	4.7394E-1	-4.4800E+2
8.4303E-3	4.7418E-1	-9.8700E+2
8.6657E-3	4.7540E-1	-6.9300E+2
