Aux out [V]	Aux in [V]	PDH out [a.u.]
4.7329E-1	6.5104E-1	-8.3300E+2
4.7329E-1	6.5006E-1	-4.3500E+2
4.7341E-1	6.4982E-1	-3.4900E+2
4.7352E-1	6.4836E-1	2.9900E+2
4.7364E-1	6.5152E-1	-2.9300E+2
4.7364E-1	6.5055E-1	-2.6500E+2
4.7376E-1	6.4812E-1	-6.6600E+2
4.7388E-1	6.4958E-1	-5.1700E+2
4.7388E-1	6.5152E-1	-7.4100E+2
4.7399E-1	6.4958E-1	-5.2700E+2
4.7411E-1	6.4909E-1	-4.6600E+2
4.7411E-1	6.5104E-1	-2.5100E+2
4.7423E-1	6.5104E-1	-3.1300E+2
4.7435E-1	6.5031E-1	-3.0900E+2
4.7435E-1	6.4958E-1	-2.4600E+2
4.7447E-1	6.5031E-1	-4.6000E+2
4.7458E-1	6.5055E-1	-4.4000E+2
4.7470E-1	6.5128E-1	-5.8900E+2
4.7470E-1	6.5177E-1	-3.4900E+2
4.7482E-1	6.5031E-1	-6.4000E+2
4.7494E-1	6.5177E-1	-7.6600E+2
4.7494E-1	6.5177E-1	-1.2000E+2
4.7505E-1	6.5031E-1	-2.2100E+2
4.7517E-1	6.5128E-1	-5.2100E+2
4.7529E-1	6.5152E-1	-4.5700E+2
4.7529E-1	6.5371E-1	-7.6400E+2
4.7541E-1	6.5152E-1	-7.7700E+2
4.7552E-1	6.5347E-1	-7.8000E+2
4.7552E-1	6.5177E-1	-4.7900E+2
4.7564E-1	6.5249E-1	-4.8300E+2
4.7576E-1	6.5298E-1	-5.0800E+2
4.7576E-1	6.5444E-1	-7.8000E+2
4.7588E-1	6.5322E-1	-6.1300E+2
4.7599E-1	6.5298E-1	-5.7000E+2
4.7611E-1	6.5347E-1	-4.8500E+2
4.7611E-1	6.5565E-1	-9.9900E+2
4.7623E-1	6.5565E-1	-5.3200E+2
4.7635E-1	6.5711E-1	-7.7900E+2
4.7635E-1	6.5711E-1	-1.1530E+3
4.7647E-1	6.5687E-1	-1.1530E+3
4.7658E-1	6.5687E-1	-8.0000E+2
4.7670E-1	6.5930E-1	-8.4900E+2
4.7670E-1	6.5930E-1	-1.1590E+3
4.7682E-1	6.5905E-1	-1.4690E+3
4.7694E-1	6.5978E-1	-9.2000E+2
4.7694E-1	6.5832E-1	-1.2460E+3
4.7705E-1	6.5905E-1	-6.8200E+2
4.7717E-1	6.5930E-1	-1.6170E+3
4.7717E-1	6.5978E-1	-1.0840E+3
4.7729E-1	6.6197E-1	-9.7600E+2
4.7741E-1	6.6221E-1	-1.3430E+3
4.7752E-1	6.6173E-1	-1.7090E+3
4.7752E-1	6.6415E-1	-1.2950E+3
4.7764E-1	6.6245E-1	-9.9500E+2
4.7776E-1	6.6464E-1	-1.6880E+3
4.7776E-1	6.6415E-1	-1.4660E+3
4.7788E-1	6.6367E-1	-1.1150E+3
4.7799E-1	6.6440E-1	-1.2170E+3
4.7799E-1	6.6658E-1	-1.1820E+3
4.7811E-1	6.6756E-1	-4.6700E+2
4.7823E-1	6.6610E-1	-1.1260E+3
4.7835E-1	6.6610E-1	-5.8900E+2
4.7835E-1	6.6488E-1	-2.6200E+2
4.7847E-1	6.6731E-1	3.6300E+2
4.7858E-1	6.6731E-1	-2.6200E+2
4.7858E-1	6.6926E-1	1.8500E+2
4.7870E-1	6.6707E-1	1.9000E+1
4.7882E-1	6.6634E-1	3.7700E+2
4.7882E-1	6.6537E-1	4.6000E+1
4.7894E-1	6.6683E-1	2.5000E+2
4.7905E-1	6.6683E-1	8.0000E+1
4.7917E-1	6.6513E-1	3.5000E+2
4.7917E-1	6.6634E-1	1.0790E+3
4.7929E-1	6.6513E-1	3.2700E+2
4.7941E-1	6.6367E-1	1.1300E+2
4.7941E-1	6.6367E-1	9.4700E+2
4.7952E-1	6.6318E-1	8.0700E+2
4.7964E-1	6.6415E-1	8.1600E+2
4.7964E-1	6.6318E-1	5.7200E+2
4.7976E-1	6.6197E-1	1.5300E+2
4.7988E-1	6.6051E-1	4.7900E+2
4.8000E-1	6.5978E-1	7.2900E+2
4.8000E-1	6.5978E-1	-1.6100E+2
4.8011E-1	6.5954E-1	2.7300E+2
4.8023E-1	6.5930E-1	2.5200E+2
4.8023E-1	6.5930E-1	4.1500E+2
4.8035E-1	6.5711E-1	3.9300E+2
4.8047E-1	6.5687E-1	5.6400E+2
4.8058E-1	6.5711E-1	-1.7000E+2
4.8058E-1	6.5711E-1	3.8900E+2
4.8070E-1	6.5687E-1	3.7600E+2
4.8082E-1	6.5614E-1	-4.9900E+2
4.8082E-1	6.5590E-1	3.5300E+2
4.8094E-1	6.5687E-1	-9.0000E+0
4.8105E-1	6.5541E-1	-2.1400E+2
4.8105E-1	6.5541E-1	3.3400E+2
4.8117E-1	6.5711E-1	4.0300E+2
4.8129E-1	6.5590E-1	5.8900E+2
4.8141E-1	6.5371E-1	1.2000E+2
4.8141E-1	6.5371E-1	-2.5800E+2
4.8152E-1	6.5371E-1	-4.5600E+2
4.8164E-1	6.5444E-1	2.6800E+2
4.8164E-1	6.5419E-1	-3.9400E+2
4.8176E-1	6.5395E-1	4.9000E+1
4.8188E-1	6.5395E-1	-1.0600E+2
4.8188E-1	6.5249E-1	-1.7900E+2
4.8200E-1	6.5274E-1	-4.1800E+2
4.8211E-1	6.5371E-1	5.3000E+1
4.8223E-1	6.5201E-1	7.6000E+1
4.8223E-1	6.5444E-1	-2.6700E+2
4.8235E-1	6.5249E-1	2.3000E+1
4.8247E-1	6.5371E-1	-5.0700E+2
4.8247E-1	6.5322E-1	-4.6100E+2
4.8258E-1	6.5298E-1	-7.6700E+2
4.8270E-1	6.5249E-1	-3.9600E+2
4.8270E-1	6.5249E-1	-5.9800E+2
4.8282E-1	6.5128E-1	-4.0900E+2
4.8294E-1	6.5225E-1	-7.6000E+1
4.8294E-1	6.5298E-1	-2.7200E+2
4.8305E-1	6.5274E-1	-4.2000E+1
4.8317E-1	6.5152E-1	8.7000E+1
4.8329E-1	6.5128E-1	-4.9500E+2
4.8329E-1	6.5055E-1	-3.3000E+1
4.8341E-1	6.5225E-1	-3.7600E+2
4.8352E-1	6.5079E-1	-1.7100E+2
4.8352E-1	6.5201E-1	2.6900E+2
4.8364E-1	6.5322E-1	-1.6600E+2
4.8376E-1	6.5031E-1	3.4000E+1
4.8388E-1	6.5104E-1	-2.5600E+2
4.8388E-1	6.5104E-1	-7.3200E+2
4.8400E-1	6.5128E-1	-5.3600E+2
4.8411E-1	6.5152E-1	-5.5500E+2
4.8411E-1	6.5128E-1	-7.5200E+2
4.8423E-1	6.5249E-1	-1.0700E+2
4.8435E-1	6.5249E-1	-2.7000E+2
4.8435E-1	6.5031E-1	-4.7900E+2
4.8447E-1	6.5152E-1	-7.5000E+2
4.8458E-1	6.5225E-1	-2.1700E+2
4.8470E-1	6.4982E-1	-6.0500E+2
4.8470E-1	6.5079E-1	-6.7500E+2
4.8482E-1	6.5104E-1	-7.3400E+2
4.8494E-1	6.5177E-1	-5.6500E+2
4.8494E-1	6.5152E-1	-6.9500E+2
4.8505E-1	6.5298E-1	-4.3700E+2
4.8517E-1	6.5152E-1	-1.4800E+2
4.8529E-1	6.5274E-1	-5.6900E+2
4.8529E-1	6.5177E-1	-1.3800E+2
4.8541E-1	6.5177E-1	-5.1000E+2
4.8552E-1	6.5128E-1	1.6000E+1
4.8552E-1	6.5201E-1	7.6000E+1
4.8564E-1	6.5079E-1	-1.3550E+3
4.8576E-1	6.5177E-1	-6.7000E+2
4.8576E-1	6.5031E-1	-5.4300E+2
4.8588E-1	6.4934E-1	-7.3200E+2
4.8600E-1	6.5201E-1	-1.7100E+2
4.8611E-1	6.5128E-1	-4.0900E+2
4.8611E-1	6.5055E-1	9.9000E+1
4.8623E-1	6.5177E-1	-3.6800E+2
4.8635E-1	6.5128E-1	-5.0900E+2
4.8635E-1	6.5274E-1	-3.7300E+2
4.8647E-1	6.5079E-1	-4.8000E+1
4.8658E-1	6.5128E-1	-1.5000E+2
4.8658E-1	6.5322E-1	-8.0300E+2
4.8670E-1	6.5249E-1	-4.1400E+2
4.8682E-1	6.5128E-1	-6.5000E+2
4.8694E-1	6.5152E-1	-6.8500E+2
4.8694E-1	6.5201E-1	-6.4800E+2
4.8705E-1	6.5177E-1	-5.5900E+2
4.8717E-1	6.5201E-1	-4.6500E+2
4.8717E-1	6.5322E-1	-3.8500E+2
4.8729E-1	6.5274E-1	-4.5000E+2
4.8741E-1	6.5347E-1	-1.2800E+2
4.8741E-1	6.5031E-1	-6.6800E+2
4.8753E-1	6.5249E-1	-9.5900E+2
4.8764E-1	6.5177E-1	-4.1900E+2
4.8776E-1	6.5322E-1	-4.8800E+2
4.8776E-1	6.5079E-1	-2.5600E+2
4.8788E-1	6.5177E-1	-5.1300E+2
4.8800E-1	6.5419E-1	-6.8200E+2
4.8800E-1	6.5274E-1	-4.5200E+2
4.8811E-1	6.5152E-1	-4.6600E+2
4.8823E-1	6.5128E-1	-6.5900E+2
4.8823E-1	6.5249E-1	-4.7100E+2
4.8835E-1	6.5177E-1	-8.8500E+2
4.8847E-1	6.5177E-1	-2.0200E+2
4.8858E-1	6.5322E-1	-4.4400E+2
4.8858E-1	6.5152E-1	-7.1500E+2
4.8870E-1	6.5298E-1	-5.9700E+2
4.8882E-1	6.5347E-1	-2.1100E+2
4.8882E-1	6.5249E-1	-5.9500E+2
4.8894E-1	6.5225E-1	-2.4100E+2
4.8905E-1	6.5177E-1	-8.0000E+2
4.8917E-1	6.5395E-1	-2.6100E+2
4.8917E-1	6.5322E-1	-2.7000E+2
4.8929E-1	6.5274E-1	-3.3600E+2
4.8941E-1	6.5371E-1	-5.3200E+2
4.8941E-1	6.5298E-1	-4.9100E+2
4.8953E-1	6.5274E-1	-1.5700E+2
4.8964E-1	6.5322E-1	-6.0700E+2
4.8964E-1	6.5444E-1	-5.7700E+2
4.8976E-1	6.5371E-1	-1.0800E+2
4.8988E-1	6.5419E-1	-8.7800E+2
4.9000E-1	6.5322E-1	-2.4200E+2
4.9000E-1	6.5444E-1	-8.0600E+2
4.9011E-1	6.5347E-1	-3.1800E+2
4.9023E-1	6.5249E-1	-4.3100E+2
4.9023E-1	6.5371E-1	-1.9700E+2
4.9035E-1	6.5371E-1	-9.8300E+2
4.9047E-1	6.5274E-1	-4.8700E+2
4.9047E-1	6.5274E-1	-3.6800E+2
4.9058E-1	6.5419E-1	-6.1800E+2
4.9070E-1	6.5492E-1	-8.5100E+2
4.9082E-1	6.5492E-1	-9.5100E+2
4.9082E-1	6.5492E-1	-8.1300E+2
4.9094E-1	6.5444E-1	-9.1300E+2
4.9105E-1	6.5347E-1	-9.9800E+2
4.9105E-1	6.5541E-1	-1.1310E+3
4.9117E-1	6.5419E-1	-4.4300E+2
4.9129E-1	6.5760E-1	-5.3300E+2
4.9129E-1	6.5565E-1	-7.9200E+2
4.9141E-1	6.5614E-1	-3.3600E+2
4.9153E-1	6.5517E-1	-5.1100E+2
4.9153E-1	6.5711E-1	-5.6600E+2
4.9164E-1	6.5687E-1	-5.6200E+2
4.9176E-1	6.5638E-1	-5.9800E+2
4.9188E-1	6.5784E-1	-4.5600E+2
4.9188E-1	6.5590E-1	-4.3900E+2
4.9200E-1	6.5638E-1	-6.3400E+2
4.9211E-1	6.5760E-1	-8.4100E+2
4.9211E-1	6.5784E-1	-4.1000E+1
4.9223E-1	6.5857E-1	-9.6600E+2
4.9235E-1	6.5784E-1	-3.5300E+2
4.9247E-1	6.5881E-1	-6.6400E+2
4.9247E-1	6.5832E-1	-2.9000E+2
4.9258E-1	6.5760E-1	-6.6600E+2
4.9270E-1	6.5832E-1	-7.3600E+2
4.9270E-1	6.5735E-1	-8.2100E+2
4.9282E-1	6.5711E-1	-9.0300E+2
4.9294E-1	6.5857E-1	-6.8800E+2
4.9294E-1	6.5735E-1	-1.0390E+3
4.9305E-1	6.5784E-1	-8.5300E+2
4.9317E-1	6.5905E-1	-9.9300E+2
4.9329E-1	6.5978E-1	-1.5300E+3
4.9329E-1	6.5978E-1	-5.3100E+2
4.9341E-1	6.5954E-1	-1.0550E+3
4.9353E-1	6.6051E-1	-6.4600E+2
4.9353E-1	6.5857E-1	-4.2300E+2
4.9364E-1	6.6075E-1	-1.0770E+3
4.9376E-1	6.6173E-1	-1.4640E+3
4.9388E-1	6.6051E-1	-7.8400E+2
4.9388E-1	6.6270E-1	-1.0880E+3
4.9400E-1	6.5978E-1	-1.1050E+3
4.9411E-1	6.6027E-1	-9.5000E+2
4.9411E-1	6.6197E-1	-1.4570E+3
4.9423E-1	6.6100E-1	-1.4250E+3
4.9435E-1	6.6148E-1	-9.0300E+2
4.9435E-1	6.6148E-1	-1.3930E+3
4.9447E-1	6.6270E-1	-1.3980E+3
4.9458E-1	6.6294E-1	-9.8300E+2
4.9470E-1	6.6173E-1	-1.2340E+3
4.9470E-1	6.6415E-1	-1.2280E+3
4.9482E-1	6.6318E-1	-1.8090E+3
4.9494E-1	6.6367E-1	-1.0720E+3
4.9494E-1	6.6367E-1	-1.1230E+3
4.9505E-1	6.6343E-1	-8.7900E+2
4.9517E-1	6.6415E-1	-8.4000E+2
4.9517E-1	6.6318E-1	-1.1960E+3
4.9529E-1	6.6610E-1	-1.0080E+3
4.9541E-1	6.6658E-1	-1.0140E+3
4.9553E-1	6.6658E-1	-7.3300E+2
4.9553E-1	6.6707E-1	-7.0600E+2
4.9564E-1	6.6658E-1	-6.6600E+2
4.9576E-1	6.6586E-1	-1.4860E+3
4.9576E-1	6.6586E-1	-5.9700E+2
4.9588E-1	6.6707E-1	-9.6000E+2
4.9600E-1	6.6537E-1	-6.4300E+2
4.9600E-1	6.6513E-1	5.0000E+0
4.9611E-1	6.6513E-1	-6.0000E+2
4.9623E-1	6.6756E-1	-2.7100E+2
4.9635E-1	6.6610E-1	9.0000E+0
4.9635E-1	6.6513E-1	-3.2500E+2
4.9647E-1	6.6610E-1	1.8000E+1
4.9658E-1	6.6513E-1	-9.7000E+1
4.9658E-1	6.6658E-1	4.4000E+1
4.9670E-1	6.6634E-1	-3.5000E+1
4.9682E-1	6.6537E-1	-3.5000E+1
4.9682E-1	6.6415E-1	1.9000E+2
4.9694E-1	6.6561E-1	3.7000E+1
4.9706E-1	6.6586E-1	6.6000E+1
4.9717E-1	6.6610E-1	1.7900E+2
4.9717E-1	6.6464E-1	1.2500E+2
4.9729E-1	6.6586E-1	1.6600E+2
4.9741E-1	6.6537E-1	-1.5700E+2
4.9741E-1	6.6561E-1	-9.0000E+0
4.9753E-1	6.6513E-1	4.3500E+2
4.9764E-1	6.6391E-1	2.0500E+2
4.9776E-1	6.6561E-1	-5.1800E+2
4.9776E-1	6.6488E-1	-2.1400E+2
4.9788E-1	6.6343E-1	4.1900E+2
4.9800E-1	6.6415E-1	3.2000E+1
4.9800E-1	6.6464E-1	-3.3800E+2
4.9811E-1	6.6318E-1	-2.8100E+2
4.9823E-1	6.6513E-1	-1.8700E+2
4.9823E-1	6.6294E-1	-5.1700E+2
4.9835E-1	6.6318E-1	-8.1100E+2
4.9847E-1	6.6391E-1	-1.7000E+2
4.9858E-1	6.6343E-1	2.0900E+2
4.9858E-1	6.6415E-1	-2.0600E+2
4.9870E-1	6.6318E-1	-2.4400E+2
4.9882E-1	6.6270E-1	-6.4000E+2
4.9882E-1	6.6513E-1	-3.2500E+2
4.9894E-1	6.6270E-1	-6.4200E+2
4.9906E-1	6.6343E-1	-3.7600E+2
4.9906E-1	6.6343E-1	-1.3800E+2
4.9917E-1	6.6197E-1	2.6500E+2
4.9929E-1	6.6537E-1	-3.1200E+2
4.9941E-1	6.6367E-1	5.7000E+1
4.9941E-1	6.6343E-1	-3.0500E+2
4.9953E-1	6.6391E-1	-8.7400E+2
4.9964E-1	6.6658E-1	-3.0800E+2
4.9964E-1	6.6367E-1	3.5400E+2
4.9976E-1	6.6391E-1	-3.2300E+2
4.9988E-1	6.6464E-1	-3.4700E+2
4.9988E-1	6.6270E-1	-5.2800E+2
5.0000E-1	6.6367E-1	-5.5500E+2
5.0011E-1	6.6367E-1	-5.6300E+2
5.0023E-1	6.6318E-1	-5.3300E+2
5.0023E-1	6.6561E-1	-2.3100E+2
5.0035E-1	6.6415E-1	-7.4600E+2
5.0047E-1	6.6464E-1	-1.2100E+2
5.0047E-1	6.6294E-1	-3.2600E+2
5.0058E-1	6.6464E-1	-2.9800E+2
5.0070E-1	6.6270E-1	-5.5500E+2
5.0070E-1	6.6367E-1	-5.9900E+2
5.0082E-1	6.6343E-1	-1.0220E+3
5.0094E-1	6.6415E-1	-4.2200E+2
5.0106E-1	6.6415E-1	-4.6600E+2
5.0106E-1	6.6367E-1	-5.0600E+2
5.0117E-1	6.6391E-1	-4.9400E+2
5.0129E-1	6.6294E-1	-7.8100E+2
5.0129E-1	6.6464E-1	-5.5100E+2
5.0141E-1	6.6488E-1	-7.8700E+2
5.0153E-1	6.6440E-1	-6.1400E+2
5.0164E-1	6.6318E-1	-4.2400E+2
5.0164E-1	6.6367E-1	-6.4700E+2
5.0176E-1	6.6537E-1	-7.6500E+2
5.0188E-1	6.6488E-1	-5.2100E+2
5.0188E-1	6.6513E-1	-8.4500E+2
5.0200E-1	6.6391E-1	-5.7000E+2
5.0211E-1	6.6513E-1	-7.7500E+2
5.0211E-1	6.6440E-1	-6.9400E+2
5.0223E-1	6.6464E-1	-8.8800E+2
5.0235E-1	6.6415E-1	-3.1300E+2
5.0247E-1	6.6343E-1	1.0000E+1
5.0247E-1	6.6561E-1	-6.9300E+2
5.0258E-1	6.6391E-1	-6.6100E+2
5.0270E-1	6.6391E-1	-4.6800E+2
5.0270E-1	6.6440E-1	-4.3000E+1
5.0282E-1	6.6464E-1	-1.0110E+3
5.0294E-1	6.6488E-1	-6.2800E+2
5.0294E-1	6.6391E-1	-6.2800E+2
5.0306E-1	6.6488E-1	-7.7300E+2
5.0317E-1	6.6464E-1	-2.7400E+2
5.0329E-1	6.6561E-1	-7.0300E+2
5.0329E-1	6.6415E-1	-9.5200E+2
5.0341E-1	6.6610E-1	-4.8300E+2
5.0353E-1	6.6780E-1	-8.6800E+2
5.0353E-1	6.6537E-1	-5.4600E+2
5.0364E-1	6.6343E-1	-7.3100E+2
5.0376E-1	6.6561E-1	-5.3200E+2
5.0376E-1	6.6561E-1	-6.6100E+2
5.0388E-1	6.6586E-1	-3.9200E+2
5.0400E-1	6.6634E-1	-1.0000E+3
5.0411E-1	6.6513E-1	-7.7400E+2
5.0411E-1	6.6561E-1	-7.3500E+2
5.0423E-1	6.6586E-1	-1.3580E+3
5.0435E-1	6.6488E-1	-7.8700E+2
5.0435E-1	6.6561E-1	-5.9200E+2
5.0447E-1	6.6586E-1	-3.8900E+2
5.0459E-1	6.6683E-1	-7.1000E+2
5.0459E-1	6.6731E-1	2.6700E+2
5.0470E-1	6.6731E-1	-1.4400E+2
5.0482E-1	6.6537E-1	-9.6100E+2
5.0494E-1	6.6731E-1	-1.9300E+2
5.0494E-1	6.6658E-1	-7.6500E+2
5.0506E-1	6.6828E-1	-4.8400E+2
5.0517E-1	6.6658E-1	-9.0500E+2
5.0517E-1	6.6756E-1	-7.3200E+2
5.0529E-1	6.6780E-1	-6.6600E+2
5.0541E-1	6.6610E-1	-5.4000E+1
5.0541E-1	6.6610E-1	-1.3200E+2
5.0553E-1	6.6853E-1	-1.3700E+3
5.0564E-1	6.6756E-1	-5.4500E+2
5.0576E-1	6.6658E-1	-6.4800E+2
5.0576E-1	6.6707E-1	-7.3600E+2
5.0588E-1	6.6780E-1	-9.8200E+2
5.0600E-1	6.6901E-1	-1.0750E+3
5.0600E-1	6.6658E-1	-2.6600E+2
5.0611E-1	6.6926E-1	-6.7100E+2
5.0623E-1	6.6731E-1	-5.3400E+2
5.0635E-1	6.6780E-1	-6.3600E+2
5.0635E-1	6.6683E-1	-5.6400E+2
5.0647E-1	6.7096E-1	-8.0300E+2
5.0659E-1	6.6780E-1	-5.9400E+2
5.0659E-1	6.6877E-1	-8.7400E+2
5.0670E-1	6.6950E-1	-5.3300E+2
5.0682E-1	6.6950E-1	-7.2200E+2
5.0682E-1	6.6853E-1	-1.0580E+3
5.0694E-1	6.6877E-1	-5.8000E+2
5.0706E-1	6.6804E-1	-3.8500E+2
5.0717E-1	6.6901E-1	-7.8400E+2
5.0717E-1	6.6926E-1	-8.2900E+2
5.0729E-1	6.6804E-1	-4.5300E+2
5.0741E-1	6.6877E-1	-5.9500E+2
5.0741E-1	6.6877E-1	2.3400E+2
5.0753E-1	6.6901E-1	-6.6200E+2
5.0764E-1	6.6877E-1	-5.0100E+2
5.0764E-1	6.6950E-1	-6.9100E+2
5.0776E-1	6.6877E-1	-3.0600E+2
5.0788E-1	6.7169E-1	-9.9500E+2
5.0800E-1	6.7047E-1	-9.8500E+2
5.0800E-1	6.7023E-1	-3.7000E+2
5.0811E-1	6.6926E-1	-2.0700E+2
5.0823E-1	6.7071E-1	-3.5600E+2
5.0823E-1	6.7071E-1	-3.4700E+2
5.0835E-1	6.7047E-1	-9.9800E+2
5.0847E-1	6.6974E-1	-6.8500E+2
5.0847E-1	6.7169E-1	-5.6700E+2
5.0859E-1	6.7144E-1	-5.5200E+2
5.0870E-1	6.7169E-1	-8.5400E+2
5.0882E-1	6.7144E-1	-3.8300E+2
5.0882E-1	6.7120E-1	-8.8500E+2
5.0894E-1	6.7169E-1	-8.0000E+2
5.0906E-1	6.7241E-1	-7.3900E+2
5.0906E-1	6.7144E-1	-9.7800E+2
5.0917E-1	6.7071E-1	-9.1300E+2
5.0929E-1	6.7217E-1	-4.3800E+2
5.0929E-1	6.7071E-1	-6.7300E+2
