Aux out [V]	Aux in [V]	PDH out [a.u.]
2.9304E-1	7.6862E-1	-8.9300E+2
2.9375E-1	7.6886E-1	-4.8200E+2
2.9445E-1	7.6764E-1	-3.5600E+2
2.9528E-1	7.6886E-1	-4.4400E+2
2.9610E-1	7.6886E-1	-3.0800E+2
2.9680E-1	7.6862E-1	-3.0500E+2
2.9751E-1	7.6886E-1	-8.7400E+2
2.9833E-1	7.6740E-1	-4.6700E+2
2.9916E-1	7.6764E-1	-2.4500E+2
2.9986E-1	7.6764E-1	-3.1500E+2
3.0069E-1	7.6789E-1	-7.0600E+2
3.0139E-1	7.6667E-1	-5.8000E+2
3.0210E-1	7.6837E-1	5.7000E+1
3.0292E-1	7.6934E-1	-4.2800E+2
3.0375E-1	7.6789E-1	-6.3200E+2
3.0445E-1	7.6862E-1	2.0700E+2
3.0516E-1	7.6594E-1	-8.4800E+2
3.0598E-1	7.6837E-1	-5.7900E+2
3.0669E-1	7.6764E-1	-4.2000E+2
3.0751E-1	7.6813E-1	-1.0700E+3
3.0822E-1	7.6667E-1	-2.5800E+2
3.0904E-1	7.6764E-1	-3.3000E+1
3.0975E-1	7.6692E-1	-4.0700E+2
3.1045E-1	7.6862E-1	-5.0000E+1
3.1139E-1	7.6837E-1	-4.5600E+2
3.1210E-1	7.6764E-1	-6.4400E+2
3.1281E-1	7.6813E-1	-7.7200E+2
3.1363E-1	7.6910E-1	1.6000E+2
3.1434E-1	7.6764E-1	-1.1860E+3
3.1516E-1	7.6643E-1	-3.7600E+2
3.1587E-1	7.6716E-1	1.2000E+2
3.1669E-1	7.6692E-1	-3.0200E+2
3.1739E-1	7.6716E-1	2.3000E+2
3.1810E-1	7.6813E-1	-4.0800E+2
3.1892E-1	7.6764E-1	-2.2700E+2
3.1975E-1	7.6789E-1	2.4700E+2
3.2045E-1	7.6716E-1	-1.1300E+2
3.2116E-1	7.6740E-1	-4.5600E+2
3.2198E-1	7.6740E-1	-1.4100E+2
3.2281E-1	7.6716E-1	7.9000E+1
3.2351E-1	7.6764E-1	1.2200E+2
3.2434E-1	7.6692E-1	-2.2600E+2
3.2504E-1	7.6716E-1	-3.6000E+1
3.2575E-1	7.6764E-1	-1.1000E+3
3.2657E-1	7.6886E-1	-1.0600E+2
3.2740E-1	7.6837E-1	-4.1200E+2
3.2810E-1	7.6740E-1	-1.1850E+3
3.2881E-1	7.6764E-1	-6.0700E+2
3.2963E-1	7.6813E-1	-8.0500E+2
3.3034E-1	7.6764E-1	-2.0800E+2
3.3116E-1	7.6740E-1	-2.6900E+2
3.3187E-1	7.6837E-1	-5.6100E+2
3.3269E-1	7.6692E-1	8.2000E+1
3.3340E-1	7.6789E-1	-4.5000E+2
3.3410E-1	7.6643E-1	-3.0200E+2
3.3504E-1	7.6764E-1	-4.2300E+2
3.3575E-1	7.6716E-1	1.2700E+2
3.3645E-1	7.6692E-1	-3.2000E+2
3.3728E-1	7.6837E-1	-9.0000E+1
3.3798E-1	7.6521E-1	-8.5000E+2
3.3881E-1	7.6740E-1	-9.6100E+2
3.3951E-1	7.6692E-1	-3.5600E+2
3.4034E-1	7.6789E-1	-9.8900E+2
3.4104E-1	7.6789E-1	-8.2100E+2
3.4175E-1	7.6716E-1	-5.3200E+2
3.4257E-1	7.6886E-1	-2.4400E+2
3.4340E-1	7.6667E-1	-1.4000E+1
3.4410E-1	7.6789E-1	-4.0800E+2
3.4481E-1	7.6716E-1	-3.2500E+2
3.4563E-1	7.6692E-1	-2.5000E+2
3.4634E-1	7.6862E-1	-7.1100E+2
3.4716E-1	7.6740E-1	-2.9000E+2
3.4799E-1	7.6789E-1	-3.5600E+2
3.4869E-1	7.6716E-1	-5.3200E+2
3.4940E-1	7.6886E-1	-6.3100E+2
3.5022E-1	7.6716E-1	-4.1100E+2
3.5104E-1	7.6764E-1	-8.9900E+2
3.5175E-1	7.6716E-1	-1.8700E+2
3.5246E-1	7.6643E-1	-3.7200E+2
3.5328E-1	7.6692E-1	-7.5800E+2
3.5399E-1	7.6813E-1	-6.7900E+2
3.5481E-1	7.6643E-1	9.5000E+1
3.5552E-1	7.6813E-1	-2.3300E+2
3.5634E-1	7.6764E-1	-4.4500E+2
3.5704E-1	7.6789E-1	-1.7500E+2
3.5775E-1	7.6764E-1	-2.5600E+2
3.5869E-1	7.6716E-1	-5.5100E+2
3.5940E-1	7.6692E-1	1.1100E+2
3.6010E-1	7.6570E-1	-8.5900E+2
3.6093E-1	7.6692E-1	-9.0500E+2
3.6163E-1	7.6692E-1	-4.0100E+2
3.6246E-1	7.6716E-1	-8.1400E+2
3.6316E-1	7.6740E-1	-1.0430E+3
3.6399E-1	7.6619E-1	-2.2100E+2
3.6469E-1	7.6643E-1	-4.2700E+2
3.6540E-1	7.6789E-1	-4.6100E+2
3.6622E-1	7.6692E-1	-7.4000E+2
3.6705E-1	7.6740E-1	-2.3400E+2
3.6775E-1	7.6789E-1	1.6500E+2
3.6846E-1	7.6789E-1	-8.6000E+1
3.6928E-1	7.6716E-1	-6.4700E+2
3.6999E-1	7.6716E-1	-7.8400E+2
3.7081E-1	7.6619E-1	-2.6700E+2
3.7163E-1	7.6643E-1	-7.7000E+1
3.7234E-1	7.6667E-1	-1.0610E+3
3.7305E-1	7.6643E-1	-3.0900E+2
3.7375E-1	7.6643E-1	-3.9300E+2
3.7469E-1	7.6716E-1	5.1500E+2
3.7540E-1	7.6619E-1	1.1700E+2
3.7610E-1	7.6716E-1	-9.5200E+2
3.7693E-1	7.6619E-1	3.4000E+1
3.7763E-1	7.6643E-1	-6.2300E+2
3.7846E-1	7.6594E-1	-3.4100E+2
3.7916E-1	7.6619E-1	-4.6800E+2
3.7999E-1	7.6667E-1	-4.9800E+2
3.8069E-1	7.6570E-1	-2.6000E+1
3.8140E-1	7.6619E-1	3.0600E+2
3.8222E-1	7.6643E-1	-3.0900E+2
3.8305E-1	7.6521E-1	-1.5600E+2
3.8375E-1	7.6643E-1	1.5200E+2
3.8446E-1	7.6619E-1	9.1000E+1
3.8528E-1	7.6424E-1	-8.2000E+2
3.8599E-1	7.6570E-1	1.1100E+2
3.8681E-1	7.6570E-1	1.3100E+2
3.8764E-1	7.6594E-1	-8.2700E+2
3.8834E-1	7.6619E-1	-5.7900E+2
3.8905E-1	7.6619E-1	-5.4500E+2
3.8987E-1	7.6619E-1	-1.0380E+3
3.9069E-1	7.6594E-1	-3.5200E+2
3.9140E-1	7.6497E-1	3.0000E+2
3.9211E-1	7.6497E-1	-7.9000E+1
3.9293E-1	7.6521E-1	6.7000E+1
3.9364E-1	7.6497E-1	-6.3800E+2
3.9446E-1	7.6400E-1	-9.9000E+1
3.9517E-1	7.6279E-1	-6.7600E+2
3.9599E-1	7.6254E-1	-1.0900E+2
3.9669E-1	7.6376E-1	-1.0000E+2
3.9740E-1	7.6279E-1	-6.1100E+2
3.9834E-1	7.6376E-1	1.5100E+2
3.9905E-1	7.6279E-1	-1.2400E+2
3.9975E-1	7.6449E-1	-2.0100E+2
4.0058E-1	7.6327E-1	1.2000E+1
4.0128E-1	7.6400E-1	-4.0200E+2
4.0211E-1	7.6327E-1	2.0900E+2
4.0281E-1	7.6376E-1	-3.9100E+2
4.0364E-1	7.6279E-1	4.9200E+2
4.0434E-1	7.6254E-1	-4.1600E+2
4.0505E-1	7.6254E-1	6.1000E+1
4.0587E-1	7.6108E-1	-1.4600E+2
4.0670E-1	7.6206E-1	-3.8600E+2
4.0740E-1	7.6108E-1	-6.4000E+1
4.0811E-1	7.6181E-1	-1.9100E+2
4.0893E-1	7.5987E-1	-2.1700E+2
4.0964E-1	7.5938E-1	-9.2000E+1
4.1046E-1	7.6181E-1	-2.6000E+2
4.1128E-1	7.6084E-1	-3.7700E+2
4.1199E-1	7.5987E-1	-1.5000E+2
4.1270E-1	7.5890E-1	-6.0700E+2
4.1352E-1	7.5914E-1	-4.0500E+2
4.1434E-1	7.5817E-1	3.9700E+2
4.1505E-1	7.5914E-1	-5.1500E+2
4.1575E-1	7.5793E-1	-5.2400E+2
4.1658E-1	7.5914E-1	6.6700E+2
4.1728E-1	7.5720E-1	-5.3900E+2
4.1811E-1	7.5671E-1	-7.7500E+2
4.1881E-1	7.5744E-1	-3.1300E+2
4.1964E-1	7.5696E-1	-7.4900E+2
4.2034E-1	7.5477E-1	-5.5100E+2
4.2105E-1	7.5574E-1	3.5000E+1
4.2199E-1	7.5477E-1	-5.3700E+2
4.2270E-1	7.5453E-1	-1.6300E+2
4.2340E-1	7.5501E-1	-2.1700E+2
4.2423E-1	7.5404E-1	-4.4100E+2
4.2493E-1	7.5380E-1	-4.8200E+2
4.2564E-1	7.5210E-1	-5.5000E+2
4.2646E-1	7.5064E-1	-4.8400E+2
4.2729E-1	7.5112E-1	-6.7000E+1
4.2799E-1	7.5112E-1	-9.7400E+2
4.2870E-1	7.5064E-1	-4.3200E+2
4.2952E-1	7.5040E-1	-3.7500E+2
4.3034E-1	7.4991E-1	2.0000E+0
4.3105E-1	7.4870E-1	-4.7400E+2
4.3176E-1	7.4772E-1	-1.5700E+2
4.3258E-1	7.4894E-1	2.4000E+2
4.3329E-1	7.4724E-1	-6.1500E+2
4.3411E-1	7.4578E-1	-5.0600E+2
4.3493E-1	7.4578E-1	-3.1500E+2
4.3564E-1	7.4699E-1	-1.9600E+2
4.3634E-1	7.4432E-1	-3.1700E+2
4.3717E-1	7.4408E-1	9.9000E+1
4.3799E-1	7.4408E-1	-3.8000E+1
4.3870E-1	7.4189E-1	-2.1000E+2
4.3940E-1	7.4238E-1	-4.0800E+2
4.4023E-1	7.3995E-1	-8.2200E+2
4.4093E-1	7.3995E-1	3.7000E+2
4.4176E-1	7.4068E-1	-4.6400E+2
4.4246E-1	7.3946E-1	-3.1900E+2
4.4329E-1	7.3703E-1	-8.7000E+2
4.4399E-1	7.3752E-1	-2.4100E+2
4.4470E-1	7.3752E-1	-2.7600E+2
4.4552E-1	7.3558E-1	-5.1500E+2
4.4635E-1	7.3485E-1	-1.1700E+2
4.4705E-1	7.3582E-1	-1.0290E+3
4.4776E-1	7.3388E-1	-6.4000E+1
4.4858E-1	7.3266E-1	2.6800E+2
4.4929E-1	7.3120E-1	-1.6700E+2
4.5011E-1	7.2926E-1	-3.2500E+2
4.5093E-1	7.3145E-1	1.3000E+2
4.5164E-1	7.2975E-1	-2.0600E+2
4.5235E-1	7.2707E-1	-4.9900E+2
4.5317E-1	7.2732E-1	-3.0100E+2
4.5399E-1	7.2683E-1	-2.7200E+2
4.5470E-1	7.2440E-1	-3.0900E+2
4.5540E-1	7.2319E-1	4.6000E+1
4.5623E-1	7.2319E-1	-1.1800E+2
4.5693E-1	7.2100E-1	2.0700E+2
4.5776E-1	7.2100E-1	2.6000E+2
4.5846E-1	7.1881E-1	-2.0000E+1
4.5929E-1	7.1784E-1	3.2800E+2
4.5999E-1	7.1711E-1	-1.5000E+1
4.6070E-1	7.1687E-1	-2.4700E+2
4.6164E-1	7.1444E-1	4.7000E+1
4.6235E-1	7.1493E-1	2.3600E+2
4.6305E-1	7.1250E-1	-3.1800E+2
4.6388E-1	7.1055E-1	7.4000E+1
4.6458E-1	7.1080E-1	-3.3000E+1
4.6529E-1	7.0910E-1	6.5000E+1
4.6611E-1	7.0861E-1	1.5600E+2
4.6694E-1	7.0910E-1	3.6900E+2
4.6764E-1	7.0594E-1	6.7000E+1
4.6835E-1	7.0448E-1	1.3100E+2
4.6917E-1	7.0254E-1	7.8000E+1
4.6999E-1	7.0205E-1	-1.4500E+2
4.7070E-1	7.0205E-1	-5.7000E+1
4.7141E-1	6.9938E-1	-1.7000E+2
4.7223E-1	6.9914E-1	7.5200E+2
4.7294E-1	6.9938E-1	-8.3800E+2
4.7376E-1	6.9549E-1	6.2700E+2
4.7458E-1	6.9355E-1	5.3700E+2
4.7529E-1	6.9549E-1	1.5900E+2
4.7599E-1	6.9379E-1	3.1200E+2
4.7682E-1	6.9233E-1	-6.2000E+2
4.7764E-1	6.8991E-1	6.2800E+2
4.7835E-1	6.8942E-1	-4.7600E+2
4.7905E-1	6.8845E-1	-2.2200E+2
4.7988E-1	6.8748E-1	-3.1100E+2
4.8058E-1	6.8480E-1	-8.2000E+1
4.8141E-1	6.8505E-1	3.1600E+2
4.8211E-1	6.8310E-1	2.8300E+2
4.8294E-1	6.8262E-1	1.8400E+2
4.8364E-1	6.8165E-1	-3.8200E+2
4.8435E-1	6.7922E-1	-4.9000E+2
4.8517E-1	6.7873E-1	4.7000E+1
4.8600E-1	6.7849E-1	3.7000E+1
4.8670E-1	6.7654E-1	4.5900E+2
4.8753E-1	6.7460E-1	-5.6300E+2
4.8823E-1	6.7387E-1	2.7200E+2
4.8894E-1	6.7387E-1	5.1000E+1
4.8976E-1	6.7193E-1	1.9400E+2
4.9058E-1	6.7047E-1	5.5800E+2
4.9129E-1	6.6950E-1	-9.3000E+1
4.9200E-1	6.6877E-1	-2.1400E+2
4.9282E-1	6.6610E-1	2.4600E+2
4.9364E-1	6.6464E-1	-5.9300E+2
4.9435E-1	6.6488E-1	1.7000E+2
4.9505E-1	6.6488E-1	2.4800E+2
4.9588E-1	6.6440E-1	1.0000E+2
4.9658E-1	6.6245E-1	3.5400E+2
4.9741E-1	6.6173E-1	-6.9000E+1
4.9823E-1	6.6051E-1	-2.7600E+2
4.9894E-1	6.6002E-1	2.1000E+1
4.9964E-1	6.5832E-1	2.0600E+2
5.0047E-1	6.5954E-1	1.0200E+2
5.0129E-1	6.5784E-1	3.6900E+2
5.0200E-1	6.5638E-1	2.1100E+2
5.0270E-1	6.5492E-1	-9.7000E+1
5.0353E-1	6.5395E-1	-3.1400E+2
5.0423E-1	6.5444E-1	-4.1100E+2
5.0494E-1	6.5395E-1	-8.5400E+2
5.0576E-1	6.5225E-1	-8.8000E+1
5.0659E-1	6.5079E-1	4.9000E+1
5.0729E-1	6.5128E-1	-3.6000E+1
5.0800E-1	6.5031E-1	2.6600E+2
5.0882E-1	6.5079E-1	-5.5400E+2
5.0964E-1	6.4958E-1	-3.1600E+2
5.1035E-1	6.5031E-1	-3.2400E+2
5.1117E-1	6.5079E-1	-2.2600E+2
5.1188E-1	6.4934E-1	4.6000E+1
5.1259E-1	6.5031E-1	-3.8500E+2
5.1341E-1	6.4885E-1	-8.4500E+2
5.1423E-1	6.5104E-1	-6.3900E+2
5.1494E-1	6.5371E-1	-3.8100E+2
5.1564E-1	6.5298E-1	-2.5300E+2
5.1647E-1	6.4982E-1	7.6000E+1
5.1729E-1	6.4812E-1	4.1000E+2
5.1800E-1	6.4909E-1	-4.2300E+2
5.1870E-1	6.4788E-1	-3.9400E+2
5.1953E-1	6.4691E-1	-4.6500E+2
5.2023E-1	6.4909E-1	-2.6400E+2
5.2106E-1	6.5055E-1	-8.7100E+2
5.2176E-1	6.4934E-1	-7.6100E+2
5.2259E-1	6.5395E-1	-7.9700E+2
5.2329E-1	6.5274E-1	-3.5900E+2
5.2400E-1	6.5152E-1	1.7600E+2
5.2482E-1	6.4836E-1	5.4100E+2
5.2565E-1	6.4764E-1	-7.8100E+2
5.2635E-1	6.4691E-1	-6.7500E+2
5.2718E-1	6.4836E-1	-2.8200E+2
5.2788E-1	6.4593E-1	-1.3200E+2
5.2859E-1	6.4836E-1	-6.1000E+2
5.2941E-1	6.4958E-1	-6.8000E+2
5.3023E-1	6.5395E-1	-1.3700E+2
5.3094E-1	6.5638E-1	-3.2600E+2
5.3165E-1	6.5590E-1	-4.1200E+2
5.3247E-1	6.5614E-1	-9.0000E+0
5.3329E-1	6.5444E-1	-8.8200E+2
5.3400E-1	6.5128E-1	1.0000E+1
5.3471E-1	6.5201E-1	-6.1000E+2
5.3553E-1	6.5347E-1	-5.9600E+2
5.3623E-1	6.5444E-1	-6.2100E+2
5.3706E-1	6.5881E-1	-1.0220E+3
5.3788E-1	6.6075E-1	-5.5100E+2
5.3859E-1	6.6658E-1	-1.2090E+3
5.3929E-1	6.6780E-1	5.8200E+2
5.4012E-1	6.6415E-1	7.4700E+2
5.4094E-1	6.5978E-1	2.0300E+2
5.4165E-1	6.5711E-1	1.5100E+2
5.4235E-1	6.5614E-1	-1.5700E+2
5.4318E-1	6.5419E-1	-1.2100E+2
5.4388E-1	6.5371E-1	3.0000E+0
5.4459E-1	6.5249E-1	-1.7300E+2
5.4541E-1	6.5395E-1	2.3000E+1
5.4624E-1	6.5322E-1	-7.2600E+2
5.4694E-1	6.5347E-1	-7.4900E+2
5.4765E-1	6.5419E-1	3.5000E+1
5.4847E-1	6.5662E-1	-6.1100E+2
5.4929E-1	6.5687E-1	-6.2800E+2
5.5000E-1	6.5590E-1	-6.2500E+2
5.5082E-1	6.5638E-1	-3.0100E+2
5.5153E-1	6.5808E-1	3.6000E+1
5.5224E-1	6.6124E-1	-6.8700E+2
5.5306E-1	6.6100E-1	-3.7800E+2
5.5388E-1	6.6391E-1	-1.1890E+3
5.5459E-1	6.6707E-1	-1.0340E+3
5.5529E-1	6.6804E-1	-5.9900E+2
5.5612E-1	6.6853E-1	2.0000E+0
5.5694E-1	6.6537E-1	-3.3500E+2
5.5765E-1	6.6488E-1	-1.8100E+2
5.5835E-1	6.6731E-1	-6.7700E+2
5.5918E-1	6.6488E-1	-9.0700E+2
5.5988E-1	6.6513E-1	-6.3100E+2
5.6071E-1	6.6513E-1	-5.7100E+2
5.6153E-1	6.6683E-1	-9.7300E+2
5.6224E-1	6.6586E-1	-9.1800E+2
5.6294E-1	6.6804E-1	-4.5100E+2
5.6377E-1	6.6853E-1	-6.7000E+2
5.6447E-1	6.6974E-1	-8.5000E+1
5.6530E-1	6.7096E-1	-1.9700E+2
5.6600E-1	6.7217E-1	-4.4300E+2
5.6683E-1	6.7266E-1	-7.1700E+2
5.6753E-1	6.7290E-1	-5.2400E+2
5.6824E-1	6.7314E-1	-1.3400E+2
5.6906E-1	6.7703E-1	-6.1100E+2
5.6988E-1	6.7533E-1	-1.0420E+3
5.7059E-1	6.7970E-1	-4.7500E+2
5.7130E-1	6.7970E-1	-8.2500E+2
5.7212E-1	6.7946E-1	-4.2300E+2
5.7294E-1	6.7995E-1	-1.1030E+3
5.7365E-1	6.8359E-1	-8.6600E+2
5.7447E-1	6.8262E-1	-1.0130E+3
5.7518E-1	6.8335E-1	-4.1200E+2
5.7588E-1	6.8335E-1	-8.4400E+2
5.7671E-1	6.8553E-1	-7.8800E+2
5.7753E-1	6.8748E-1	-3.5400E+2
5.7824E-1	6.8650E-1	-7.7700E+2
5.7894E-1	6.9015E-1	-3.5400E+2
5.7977E-1	6.8966E-1	-6.2100E+2
5.8059E-1	6.9088E-1	-7.1500E+2
5.8130E-1	6.9306E-1	-5.8500E+2
5.8200E-1	6.9233E-1	-1.7200E+2
5.8283E-1	6.9404E-1	-5.2800E+2
5.8353E-1	6.9719E-1	1.1200E+2
5.8424E-1	6.9744E-1	-5.0700E+2
5.8518E-1	7.0011E-1	-2.1300E+2
5.8589E-1	7.0011E-1	-9.4400E+2
5.8659E-1	7.0059E-1	-6.7600E+2
5.8741E-1	7.0302E-1	-6.5700E+2
5.8812E-1	7.0327E-1	-7.6900E+2
5.8894E-1	7.0302E-1	-1.0540E+3
5.8965E-1	7.0521E-1	-5.5000E+2
5.9047E-1	7.0472E-1	-7.9100E+2
5.9118E-1	7.0715E-1	-1.6200E+2
5.9189E-1	7.0861E-1	-4.9300E+2
5.9271E-1	7.0934E-1	-1.0240E+3
5.9353E-1	7.0958E-1	-2.5600E+2
5.9424E-1	7.1153E-1	-7.5100E+2
5.9494E-1	7.1226E-1	-9.2100E+2
5.9577E-1	7.1444E-1	-1.1520E+3
5.9659E-1	7.1468E-1	-3.9100E+2
5.9730E-1	7.1517E-1	-6.0000E+2
5.9812E-1	7.1663E-1	-7.1800E+2
5.9883E-1	7.1736E-1	-6.6600E+2
5.9953E-1	7.1906E-1	-1.1550E+3
6.0036E-1	7.1979E-1	-7.7300E+2
6.0118E-1	7.2124E-1	-6.8200E+2
6.0189E-1	7.2197E-1	-6.8600E+2
6.0259E-1	7.2416E-1	-1.0380E+3
6.0342E-1	7.2465E-1	-6.3300E+2
6.0412E-1	7.2489E-1	-8.6700E+2
6.0495E-1	7.2707E-1	-6.9900E+2
6.0565E-1	7.2683E-1	-4.3800E+2
6.0648E-1	7.2683E-1	-1.0240E+3
6.0718E-1	7.2756E-1	-8.5900E+2
6.0789E-1	7.2975E-1	-6.8200E+2
6.0883E-1	7.2999E-1	-7.4300E+2
6.0953E-1	7.3048E-1	-4.6900E+2
6.1024E-1	7.3048E-1	-8.1600E+2
6.1106E-1	7.3242E-1	-6.2200E+2
6.1177E-1	7.3315E-1	-5.8500E+2
6.1259E-1	7.3485E-1	-6.3700E+2
6.1330E-1	7.3436E-1	-8.6500E+2
6.1412E-1	7.3679E-1	-9.2600E+2
6.1483E-1	7.3776E-1	-2.7900E+2
6.1553E-1	7.3922E-1	-1.6800E+2
6.1636E-1	7.3849E-1	-5.2200E+2
6.1718E-1	7.3898E-1	-3.0600E+2
6.1789E-1	7.3946E-1	-7.5800E+2
6.1859E-1	7.4214E-1	-9.7800E+2
6.1942E-1	7.4189E-1	-1.5670E+3
6.2024E-1	7.4189E-1	-7.7400E+2
6.2095E-1	7.4214E-1	-5.8500E+2
6.2177E-1	7.4408E-1	-9.3300E+2
6.2248E-1	7.4457E-1	-8.5600E+2
6.2318E-1	7.4627E-1	-4.9900E+2
6.2401E-1	7.4699E-1	-1.6500E+2
6.2483E-1	7.4578E-1	-1.0860E+3
6.2554E-1	7.4651E-1	-3.9400E+2
6.2624E-1	7.4748E-1	5.5000E+1
6.2706E-1	7.4724E-1	-1.8100E+2
6.2777E-1	7.4918E-1	-3.4000E+2
6.2859E-1	7.4821E-1	-7.9900E+2
6.2930E-1	7.5040E-1	-1.2010E+3
