Aux out [V]	Aux in [V]	PDH out [a.u.]
-4.9114E-1	2.5943E-1	2.9600E+2
-4.9114E-1	2.6016E-1	-2.0400E+2
-4.9102E-1	2.5724E-1	-8.4000E+1
-4.9102E-1	2.6161E-1	-6.0800E+2
-4.9090E-1	2.5919E-1	-5.4200E+2
-4.9090E-1	2.5991E-1	8.8000E+1
-4.9078E-1	2.6040E-1	-4.2200E+2
-4.9078E-1	2.5991E-1	-4.2400E+2
-4.9078E-1	2.5870E-1	-2.7700E+2
-4.9067E-1	2.5894E-1	-8.2100E+2
-4.9067E-1	2.6161E-1	2.1000E+2
-4.9055E-1	2.6040E-1	-5.1400E+2
-4.9055E-1	2.6113E-1	-4.6900E+2
-4.9043E-1	2.6137E-1	-1.2500E+2
-4.9043E-1	2.6089E-1	-4.2400E+2
-4.9031E-1	2.6137E-1	-4.2700E+2
-4.9031E-1	2.6089E-1	-3.0100E+2
-4.9020E-1	2.6186E-1	-5.0800E+2
-4.9020E-1	2.6307E-1	-6.8600E+2
-4.9008E-1	2.6089E-1	-3.1000E+2
-4.9008E-1	2.6332E-1	-7.7100E+2
-4.8996E-1	2.6453E-1	-9.0600E+2
-4.8996E-1	2.6283E-1	-6.5400E+2
-4.8996E-1	2.6307E-1	-5.1400E+2
-4.8984E-1	2.6623E-1	-9.5200E+2
-4.8984E-1	2.6817E-1	-8.6700E+2
-4.8972E-1	2.6477E-1	-1.2280E+3
-4.8972E-1	2.6793E-1	-1.0920E+3
-4.8961E-1	2.7109E-1	-1.3160E+3
-4.8961E-1	2.7206E-1	-1.4330E+3
-4.8949E-1	2.7303E-1	-1.6830E+3
-4.8949E-1	2.7279E-1	-1.5100E+3
-4.8937E-1	2.7376E-1	-1.9020E+3
-4.8937E-1	2.7595E-1	-1.7240E+3
-4.8925E-1	2.7838E-1	-1.8360E+3
-4.8925E-1	2.7959E-1	-2.1580E+3
-4.8914E-1	2.7838E-1	-2.2070E+3
-4.8914E-1	2.7983E-1	-2.4330E+3
-4.8914E-1	2.8372E-1	-2.3890E+3
-4.8902E-1	2.8858E-1	-2.8930E+3
-4.8902E-1	2.8445E-1	-1.8180E+3
-4.8890E-1	2.8542E-1	-2.8720E+3
-4.8890E-1	2.9028E-1	-3.4370E+3
-4.8878E-1	2.9490E-1	-2.6700E+3
-4.8878E-1	2.9222E-1	-3.0350E+3
-4.8867E-1	2.9344E-1	-3.1890E+3
-4.8867E-1	2.9563E-1	-2.7960E+3
-4.8855E-1	2.9417E-1	-3.0020E+3
-4.8855E-1	2.9684E-1	-3.3190E+3
-4.8843E-1	3.0121E-1	-3.7640E+3
-4.8843E-1	3.0583E-1	-3.2550E+3
-4.8843E-1	3.0607E-1	-3.1860E+3
-4.8831E-1	3.0316E-1	-2.2370E+3
-4.8831E-1	3.0631E-1	-3.4450E+3
-4.8820E-1	3.0656E-1	-3.4360E+3
-4.8820E-1	3.1044E-1	-2.8740E+3
-4.8808E-1	3.1433E-1	-3.1700E+3
-4.8808E-1	3.1457E-1	-2.5490E+3
-4.8796E-1	3.1603E-1	-2.6280E+3
-4.8796E-1	3.1676E-1	-2.2610E+3
-4.8784E-1	3.2089E-1	-1.5260E+3
-4.8784E-1	3.2283E-1	-1.4170E+3
-4.8772E-1	3.2186E-1	-7.9200E+2
-4.8772E-1	3.2356E-1	-4.2200E+2
-4.8761E-1	3.2332E-1	-7.3900E+2
-4.8761E-1	3.2308E-1	2.6100E+2
-4.8761E-1	3.2308E-1	5.2000E+2
-4.8749E-1	3.2186E-1	1.8900E+3
-4.8749E-1	3.2089E-1	7.5700E+2
-4.8737E-1	3.2381E-1	1.2350E+3
-4.8737E-1	3.1846E-1	2.0910E+3
-4.8725E-1	3.1336E-1	2.4330E+3
-4.8725E-1	3.1603E-1	2.2290E+3
-4.8714E-1	3.1773E-1	2.5460E+3
-4.8714E-1	3.1117E-1	2.1720E+3
-4.8702E-1	3.0631E-1	3.1150E+3
-4.8702E-1	3.0729E-1	3.7200E+3
-4.8690E-1	3.0996E-1	3.1120E+3
-4.8690E-1	3.0559E-1	3.1520E+3
-4.8678E-1	3.0340E-1	3.3420E+3
-4.8678E-1	3.0486E-1	3.4620E+3
-4.8678E-1	3.0874E-1	3.2540E+3
-4.8667E-1	3.0291E-1	3.6670E+3
-4.8667E-1	2.9708E-1	3.2640E+3
-4.8655E-1	2.9757E-1	3.9970E+3
-4.8655E-1	2.9441E-1	3.6860E+3
-4.8643E-1	2.9490E-1	3.5260E+3
-4.8643E-1	2.9125E-1	3.4470E+3
-4.8631E-1	2.8688E-1	3.0360E+3
-4.8631E-1	2.8542E-1	2.5390E+3
-4.8619E-1	2.8494E-1	2.6040E+3
-4.8619E-1	2.8445E-1	2.5750E+3
-4.8608E-1	2.7765E-1	2.4350E+3
-4.8608E-1	2.7813E-1	2.1350E+3
-4.8596E-1	2.7886E-1	2.6360E+3
-4.8596E-1	2.7498E-1	2.9640E+3
-4.8596E-1	2.6939E-1	2.0920E+3
-4.8584E-1	2.6939E-1	2.2080E+3
-4.8584E-1	2.6574E-1	8.1200E+2
-4.8572E-1	2.6356E-1	1.9460E+3
-4.8572E-1	2.6040E-1	1.4070E+3
-4.8561E-1	2.6137E-1	1.3660E+3
-4.8561E-1	2.5821E-1	1.7170E+3
-4.8549E-1	2.6016E-1	1.4420E+3
-4.8549E-1	2.5749E-1	7.7800E+2
-4.8537E-1	2.5506E-1	7.9200E+2
-4.8537E-1	2.5627E-1	5.2300E+2
-4.8525E-1	2.5506E-1	6.0200E+2
-4.8525E-1	2.5360E-1	6.3700E+2
-4.8514E-1	2.5165E-1	8.5100E+2
-4.8514E-1	2.5360E-1	7.3700E+2
-4.8514E-1	2.5093E-1	8.9300E+2
-4.8502E-1	2.5141E-1	7.8500E+2
-4.8502E-1	2.5190E-1	2.5800E+2
-4.8490E-1	2.5068E-1	2.1900E+2
-4.8490E-1	2.4995E-1	9.4100E+2
-4.8478E-1	2.4947E-1	4.4000E+2
-4.8478E-1	2.4923E-1	5.6900E+2
-4.8467E-1	2.5093E-1	5.2300E+2
-4.8467E-1	2.4898E-1	7.8900E+2
-4.8455E-1	2.4704E-1	3.1800E+2
-4.8455E-1	2.4655E-1	9.8300E+2
-4.8443E-1	2.4801E-1	8.7700E+2
-4.8443E-1	2.4631E-1	7.9200E+2
-4.8431E-1	2.4388E-1	3.6000E+2
-4.8431E-1	2.4437E-1	5.6800E+2
-4.8431E-1	2.4388E-1	3.3800E+2
-4.8419E-1	2.4655E-1	7.3800E+2
-4.8419E-1	2.4388E-1	5.5000E+1
-4.8408E-1	2.4364E-1	2.2100E+2
-4.8408E-1	2.4339E-1	5.8700E+2
-4.8396E-1	2.4291E-1	6.7400E+2
-4.8396E-1	2.4145E-1	9.1300E+2
-4.8384E-1	2.4145E-1	-3.7000E+1
-4.8384E-1	2.4364E-1	4.8900E+2
-4.8372E-1	2.4048E-1	4.4600E+2
-4.8372E-1	2.4121E-1	4.3800E+2
-4.8361E-1	2.4169E-1	-1.2900E+2
-4.8361E-1	2.4169E-1	2.0600E+2
-4.8361E-1	2.4145E-1	2.6200E+2
-4.8349E-1	2.4048E-1	5.2700E+2
-4.8349E-1	2.3951E-1	3.9400E+2
-4.8337E-1	2.3878E-1	-1.1000E+1
-4.8337E-1	2.3951E-1	-1.1000E+1
-4.8325E-1	2.3902E-1	4.5000E+1
-4.8325E-1	2.3927E-1	-6.4600E+2
-4.8314E-1	2.3902E-1	1.7200E+2
-4.8314E-1	2.4048E-1	1.4700E+2
-4.8302E-1	2.3902E-1	2.6000E+1
-4.8302E-1	2.3829E-1	3.1500E+2
-4.8290E-1	2.3854E-1	3.0900E+2
-4.8290E-1	2.3854E-1	1.0700E+2
-4.8278E-1	2.3878E-1	-4.9600E+2
-4.8278E-1	2.3829E-1	3.6600E+2
-4.8278E-1	2.3854E-1	-2.2300E+2
-4.8267E-1	2.3781E-1	4.6000E+2
-4.8267E-1	2.3684E-1	1.3100E+2
-4.8255E-1	2.3684E-1	-3.4000E+1
-4.8255E-1	2.3708E-1	-2.8300E+2
-4.8243E-1	2.3829E-1	2.1000E+2
-4.8243E-1	2.3756E-1	3.5000E+2
-4.8231E-1	2.3684E-1	-1.0100E+2
-4.8231E-1	2.3756E-1	-3.3200E+2
-4.8219E-1	2.3538E-1	3.0600E+2
-4.8219E-1	2.3635E-1	2.4200E+2
-4.8208E-1	2.3538E-1	3.8800E+2
-4.8208E-1	2.3586E-1	6.3000E+1
-4.8196E-1	2.3489E-1	-4.9200E+2
-4.8196E-1	2.3562E-1	-3.4900E+2
-4.8196E-1	2.3635E-1	-4.1500E+2
-4.8184E-1	2.3441E-1	3.6800E+2
-4.8184E-1	2.3465E-1	2.0800E+2
-4.8172E-1	2.3538E-1	-3.2800E+2
-4.8172E-1	2.3586E-1	-4.1100E+2
-4.8161E-1	2.3489E-1	1.8200E+2
-4.8161E-1	2.3441E-1	3.1500E+2
-4.8149E-1	2.3343E-1	-2.0200E+2
-4.8149E-1	2.3441E-1	-1.0000E+0
-4.8137E-1	2.3392E-1	1.4400E+2
-4.8137E-1	2.3611E-1	4.1800E+2
-4.8125E-1	2.3441E-1	-7.4000E+1
-4.8125E-1	2.3368E-1	-1.1100E+2
-4.8114E-1	2.3441E-1	-2.2900E+2
-4.8114E-1	2.3295E-1	2.8000E+1
-4.8114E-1	2.3295E-1	2.7700E+2
-4.8102E-1	2.3368E-1	-5.7000E+1
-4.8102E-1	2.3368E-1	-3.9400E+2
-4.8090E-1	2.3343E-1	3.0100E+2
-4.8090E-1	2.3392E-1	3.1700E+2
-4.8078E-1	2.3319E-1	-2.5000E+1
-4.8078E-1	2.3368E-1	1.7700E+2
-4.8067E-1	2.3295E-1	1.6600E+2
-4.8067E-1	2.3343E-1	-2.4400E+2
-4.8055E-1	2.3271E-1	-3.3400E+2
-4.8055E-1	2.3295E-1	1.5600E+2
-4.8043E-1	2.3319E-1	-1.2100E+2
-4.8043E-1	2.3319E-1	-6.4500E+2
-4.8031E-1	2.3343E-1	1.2400E+2
-4.8031E-1	2.3198E-1	1.8400E+2
-4.8031E-1	2.3441E-1	1.3500E+2
-4.8019E-1	2.3246E-1	-2.5000E+2
-4.8019E-1	2.3319E-1	6.7700E+2
-4.8008E-1	2.3319E-1	-4.2700E+2
-4.8008E-1	2.3319E-1	-1.3700E+2
-4.7996E-1	2.3416E-1	-3.9400E+2
-4.7996E-1	2.3319E-1	-4.0000E+1
-4.7984E-1	2.3271E-1	5.0000E+0
-4.7984E-1	2.3271E-1	1.7900E+2
-4.7972E-1	2.3416E-1	-5.2500E+2
-4.7972E-1	2.3246E-1	-1.2400E+2
-4.7961E-1	2.3392E-1	1.5200E+2
-4.7961E-1	2.3246E-1	-7.9000E+1
-4.7961E-1	2.3343E-1	-2.5900E+2
-4.7949E-1	2.3125E-1	-2.3800E+2
-4.7949E-1	2.3392E-1	-3.1900E+2
-4.7937E-1	2.3343E-1	5.4000E+1
-4.7937E-1	2.3319E-1	1.1300E+2
-4.7925E-1	2.3319E-1	7.7000E+1
-4.7925E-1	2.3246E-1	-5.7200E+2
-4.7914E-1	2.3246E-1	-4.3300E+2
-4.7914E-1	2.3295E-1	-1.7700E+2
-4.7902E-1	2.3198E-1	-5.5900E+2
-4.7902E-1	2.3173E-1	-5.6000E+1
-4.7890E-1	2.3295E-1	-1.5300E+2
-4.7890E-1	2.3271E-1	3.2300E+2
-4.7878E-1	2.3173E-1	-5.1400E+2
-4.7878E-1	2.3125E-1	-1.2300E+2
-4.7878E-1	2.3076E-1	3.0400E+2
-4.7866E-1	2.3222E-1	5.0000E+0
-4.7866E-1	2.3028E-1	-3.6600E+2
-4.7855E-1	2.3271E-1	-4.1400E+2
-4.7855E-1	2.3149E-1	-2.8000E+2
-4.7843E-1	2.3003E-1	-1.9100E+2
-4.7843E-1	2.3246E-1	3.6800E+2
-4.7831E-1	2.3173E-1	-5.4700E+2
-4.7831E-1	2.3149E-1	1.1000E+1
-4.7819E-1	2.3246E-1	-2.3100E+2
-4.7819E-1	2.3222E-1	-2.0300E+2
-4.7808E-1	2.3319E-1	8.6000E+1
-4.7808E-1	2.3246E-1	4.2500E+2
-4.7796E-1	2.3246E-1	1.7500E+2
-4.7796E-1	2.3198E-1	-6.8000E+1
-4.7796E-1	2.3101E-1	3.5800E+2
-4.7784E-1	2.3246E-1	-5.6600E+2
-4.7784E-1	2.3271E-1	2.4300E+2
-4.7772E-1	2.3101E-1	-4.5000E+2
-4.7772E-1	2.3271E-1	-6.0000E+0
-4.7761E-1	2.3125E-1	-2.4000E+1
-4.7761E-1	2.3101E-1	-6.9200E+2
-4.7749E-1	2.3319E-1	2.3000E+2
-4.7749E-1	2.3149E-1	-1.8600E+2
-4.7737E-1	2.3149E-1	-2.8600E+2
-4.7737E-1	2.3222E-1	5.9000E+1
-4.7725E-1	2.3149E-1	2.1700E+2
-4.7725E-1	2.3149E-1	2.9500E+2
-4.7714E-1	2.3295E-1	-9.2200E+2
-4.7714E-1	2.3416E-1	3.2900E+2
-4.7714E-1	2.3319E-1	2.6600E+2
-4.7702E-1	2.3173E-1	-1.4000E+2
-4.7702E-1	2.3271E-1	-5.5800E+2
-4.7690E-1	2.3173E-1	3.0000E+1
-4.7690E-1	2.3295E-1	-3.1900E+2
-4.7678E-1	2.3125E-1	-4.6700E+2
-4.7678E-1	2.3319E-1	-5.8800E+2
-4.7666E-1	2.3319E-1	-6.4400E+2
-4.7666E-1	2.3319E-1	-9.1000E+2
-4.7655E-1	2.3295E-1	2.0000E+1
-4.7655E-1	2.3295E-1	-4.4600E+2
-4.7643E-1	2.3319E-1	-8.3000E+1
-4.7643E-1	2.3295E-1	-7.4300E+2
-4.7631E-1	2.3441E-1	-8.2700E+2
-4.7631E-1	2.3441E-1	1.0700E+2
-4.7631E-1	2.3489E-1	-8.6000E+2
-4.7619E-1	2.3489E-1	-3.1500E+2
-4.7619E-1	2.3441E-1	-2.0800E+2
-4.7608E-1	2.3562E-1	-9.0200E+2
-4.7608E-1	2.3538E-1	-1.2450E+3
-4.7596E-1	2.3562E-1	-3.4600E+2
-4.7596E-1	2.3538E-1	-8.6700E+2
-4.7584E-1	2.3538E-1	-6.1900E+2
-4.7584E-1	2.3684E-1	-4.9200E+2
-4.7572E-1	2.3854E-1	-6.8800E+2
-4.7572E-1	2.3611E-1	-1.1210E+3
-4.7561E-1	2.3781E-1	-1.1970E+3
-4.7561E-1	2.3756E-1	-1.2040E+3
-4.7561E-1	2.3684E-1	-1.2880E+3
-4.7549E-1	2.3708E-1	-1.0430E+3
-4.7549E-1	2.3902E-1	-1.5580E+3
-4.7537E-1	2.3756E-1	-1.9690E+3
-4.7537E-1	2.3902E-1	-8.5000E+2
-4.7525E-1	2.3708E-1	-1.3330E+3
-4.7525E-1	2.3756E-1	-8.3900E+2
-4.7514E-1	2.3951E-1	-6.6200E+2
-4.7514E-1	2.3927E-1	-1.3210E+3
-4.7502E-1	2.3999E-1	-2.0400E+2
-4.7502E-1	2.4048E-1	-3.7500E+2
-4.7490E-1	2.3951E-1	-7.4400E+2
-4.7490E-1	2.4072E-1	-6.3400E+2
-4.7478E-1	2.4145E-1	-1.0100E+3
-4.7478E-1	2.4097E-1	-4.6600E+2
-4.7478E-1	2.4048E-1	-3.1100E+2
-4.7466E-1	2.4169E-1	-1.5000E+2
-4.7466E-1	2.4048E-1	-1.6900E+2
-4.7455E-1	2.4169E-1	2.2000E+2
-4.7455E-1	2.4121E-1	3.5600E+2
-4.7443E-1	2.4048E-1	1.5200E+2
-4.7443E-1	2.4121E-1	9.4800E+2
-4.7431E-1	2.3999E-1	4.7600E+2
-4.7431E-1	2.3999E-1	4.9300E+2
-4.7419E-1	2.3951E-1	4.6800E+2
-4.7419E-1	2.3854E-1	6.8800E+2
-4.7408E-1	2.3902E-1	-2.1600E+2
-4.7408E-1	2.4024E-1	6.1600E+2
-4.7396E-1	2.3829E-1	8.1400E+2
-4.7396E-1	2.3684E-1	5.0800E+2
-4.7396E-1	2.3927E-1	7.9500E+2
-4.7384E-1	2.3878E-1	5.9100E+2
-4.7384E-1	2.3781E-1	3.3100E+2
-4.7372E-1	2.3708E-1	6.8900E+2
-4.7372E-1	2.3829E-1	5.0700E+2
-4.7361E-1	2.3878E-1	2.9400E+2
-4.7361E-1	2.3829E-1	1.9900E+2
-4.7349E-1	2.3732E-1	2.3900E+2
-4.7349E-1	2.3805E-1	9.7500E+2
-4.7337E-1	2.3708E-1	2.0500E+2
-4.7337E-1	2.3805E-1	-6.0000E+1
-4.7325E-1	2.3538E-1	4.0900E+2
-4.7325E-1	2.3635E-1	-2.2000E+1
-4.7314E-1	2.3586E-1	6.9000E+1
-4.7314E-1	2.3538E-1	-1.0900E+2
-4.7314E-1	2.3538E-1	4.6900E+2
-4.7302E-1	2.3465E-1	-2.3900E+2
-4.7302E-1	2.3514E-1	1.0400E+2
-4.7290E-1	2.3514E-1	5.9500E+2
-4.7290E-1	2.3611E-1	2.6000E+1
-4.7278E-1	2.3441E-1	1.8000E+2
-4.7278E-1	2.3538E-1	1.7800E+2
-4.7266E-1	2.3489E-1	6.8300E+2
-4.7266E-1	2.3319E-1	1.9500E+2
-4.7255E-1	2.3489E-1	-7.6000E+1
-4.7255E-1	2.3441E-1	-4.4300E+2
-4.7243E-1	2.3319E-1	3.3000E+1
-4.7243E-1	2.3392E-1	2.8000E+2
-4.7231E-1	2.3368E-1	-2.8100E+2
-4.7231E-1	2.3465E-1	-4.7800E+2
-4.7231E-1	2.3465E-1	-5.4400E+2
-4.7219E-1	2.3441E-1	9.6000E+1
-4.7219E-1	2.3319E-1	-2.5200E+2
-4.7208E-1	2.3295E-1	5.6000E+1
-4.7208E-1	2.3343E-1	3.2400E+2
-4.7196E-1	2.3416E-1	-5.7600E+2
-4.7196E-1	2.3368E-1	-3.8000E+1
-4.7184E-1	2.3392E-1	-1.3700E+2
-4.7184E-1	2.3295E-1	8.9000E+2
-4.7172E-1	2.3222E-1	6.3000E+1
-4.7172E-1	2.3295E-1	-1.5000E+2
-4.7161E-1	2.3319E-1	2.4900E+2
-4.7161E-1	2.3368E-1	-6.9200E+2
-4.7149E-1	2.3441E-1	8.8000E+1
-4.7149E-1	2.3441E-1	-6.3100E+2
-4.7149E-1	2.3295E-1	-3.9300E+2
-4.7137E-1	2.3514E-1	9.7000E+1
-4.7137E-1	2.3392E-1	1.9700E+2
-4.7125E-1	2.3271E-1	4.0000E+0
-4.7125E-1	2.3198E-1	-9.1000E+1
-4.7113E-1	2.3538E-1	1.9700E+2
-4.7113E-1	2.3392E-1	-9.3000E+1
-4.7102E-1	2.3295E-1	-5.5600E+2
-4.7102E-1	2.3343E-1	1.6700E+2
-4.7090E-1	2.3416E-1	-1.2200E+2
-4.7090E-1	2.3441E-1	2.9400E+2
-4.7078E-1	2.3295E-1	-5.8300E+2
-4.7078E-1	2.3295E-1	-1.5600E+2
-4.7066E-1	2.3392E-1	-8.1700E+2
-4.7066E-1	2.3416E-1	-2.6000E+2
-4.7066E-1	2.3392E-1	8.5000E+1
-4.7055E-1	2.3246E-1	4.4300E+2
-4.7055E-1	2.3416E-1	-1.7000E+1
-4.7043E-1	2.3416E-1	-1.3900E+2
-4.7043E-1	2.3514E-1	-5.4900E+2
-4.7031E-1	2.3416E-1	2.3800E+2
-4.7031E-1	2.3392E-1	-6.2900E+2
-4.7019E-1	2.3368E-1	-7.5700E+2
-4.7019E-1	2.3173E-1	2.2200E+2
-4.7008E-1	2.3368E-1	-1.5400E+2
-4.7008E-1	2.3465E-1	1.4000E+1
-4.6996E-1	2.3538E-1	-1.1380E+3
-4.6996E-1	2.3416E-1	-4.8700E+2
-4.6984E-1	2.3586E-1	-4.9400E+2
-4.6984E-1	2.3368E-1	1.5000E+2
-4.6984E-1	2.3489E-1	-5.8600E+2
-4.6972E-1	2.3635E-1	9.0000E+0
-4.6972E-1	2.3465E-1	-2.4600E+2
-4.6961E-1	2.3562E-1	-3.8200E+2
-4.6961E-1	2.3392E-1	7.9000E+1
-4.6949E-1	2.3514E-1	5.8600E+2
-4.6949E-1	2.3441E-1	1.7700E+2
-4.6937E-1	2.3635E-1	3.2300E+2
-4.6937E-1	2.3562E-1	-6.7900E+2
-4.6925E-1	2.3465E-1	-1.7100E+2
-4.6925E-1	2.3489E-1	-2.0900E+2
-4.6913E-1	2.3659E-1	7.5000E+1
-4.6913E-1	2.3562E-1	-1.3800E+2
-4.6902E-1	2.3635E-1	-5.2400E+2
-4.6902E-1	2.3489E-1	2.3700E+2
-4.6902E-1	2.3489E-1	-1.0810E+3
-4.6890E-1	2.3538E-1	2.6000E+2
-4.6890E-1	2.3562E-1	-5.6600E+2
-4.6878E-1	2.3441E-1	-6.3100E+2
-4.6878E-1	2.3708E-1	-3.0700E+2
-4.6866E-1	2.3514E-1	2.2900E+2
-4.6866E-1	2.3465E-1	-1.7900E+2
-4.6855E-1	2.3514E-1	-2.8000E+2
-4.6855E-1	2.3635E-1	-3.3500E+2
-4.6843E-1	2.3732E-1	-4.9300E+2
-4.6843E-1	2.3586E-1	-1.8900E+2
-4.6831E-1	2.3586E-1	-1.2100E+2
-4.6831E-1	2.3611E-1	-1.0350E+3
-4.6831E-1	2.3756E-1	-9.7100E+2
-4.6819E-1	2.3635E-1	-2.8000E+2
-4.6819E-1	2.3635E-1	-5.3000E+2
-4.6808E-1	2.3732E-1	-9.5200E+2
-4.6808E-1	2.3659E-1	-7.2300E+2
-4.6796E-1	2.3708E-1	-4.4000E+2
-4.6796E-1	2.3708E-1	-2.5500E+2
-4.6784E-1	2.3586E-1	-5.6800E+2
-4.6784E-1	2.3659E-1	-4.6100E+2
-4.6772E-1	2.3756E-1	8.7000E+1
-4.6772E-1	2.3854E-1	-9.4500E+2
-4.6761E-1	2.3829E-1	-2.0000E+2
-4.6761E-1	2.3611E-1	-8.3100E+2
-4.6749E-1	2.3684E-1	-2.2200E+2
-4.6749E-1	2.3854E-1	-4.6000E+1
-4.6749E-1	2.3829E-1	-1.3500E+2
-4.6737E-1	2.3781E-1	-3.1000E+2
-4.6737E-1	2.3805E-1	7.2000E+1
-4.6725E-1	2.3781E-1	-4.7500E+2
-4.6725E-1	2.3659E-1	-9.3700E+2
-4.6713E-1	2.3805E-1	-4.3400E+2
-4.6713E-1	2.3902E-1	2.5900E+2
-4.6702E-1	2.3927E-1	-5.7200E+2
-4.6702E-1	2.3805E-1	-3.6600E+2
-4.6690E-1	2.3732E-1	-7.0700E+2
-4.6690E-1	2.3854E-1	1.8600E+2
-4.6678E-1	2.3756E-1	-3.7200E+2
-4.6678E-1	2.3805E-1	-8.9000E+1
-4.6666E-1	2.3975E-1	-3.8900E+2
-4.6666E-1	2.3854E-1	-3.5800E+2
-4.6666E-1	2.3854E-1	-2.8000E+1
